ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-04-29,5.106021438837184,2.9302877131366043,7.121330898288588,5.106021438837184,5.106021438837184,-0.08989121309467392,-0.08989121309467392,-0.08989121309467392,-0.08989121309467392,-0.08989121309467392,-0.08989121309467392,0.0,0.0,0.0,5.0161302257425096
2025-04-30,5.0878456812401085,3.0424084225244394,6.932350345333362,5.0878456812401085,5.0878456812401085,-0.10952679607096681,-0.10952679607096681,-0.10952679607096681,-0.10952679607096681,-0.10952679607096681,-0.10952679607096681,0.0,0.0,0.0,4.978318885169141
2025-05-01,5.069669923643033,3.1885576332632968,7.18108282999453,5.069669923643033,5.069669923643033,0.1093953098000907,0.1093953098000907,0.1093953098000907,0.1093953098000907,0.1093953098000907,0.1093953098000907,0.0,0.0,0.0,5.179065233443124
2025-05-02,5.051494166045959,2.9228529978499664,7.1412171611596555,5.051494166045959,5.051494166045959,-0.05288547615067413,-0.05288547615067413,-0.05288547615067413,-0.05288547615067413,-0.05288547615067413,-0.05288547615067413,0.0,0.0,0.0,4.998608689895285
2025-05-03,5.033318408448885,3.3320450895857645,7.266078926118728,5.033318408448885,5.033318408448885,0.2843708222673025,0.2843708222673025,0.2843708222673025,0.2843708222673025,0.2843708222673025,0.2843708222673025,0.0,0.0,0.0,5.317689230716187
2025-05-04,5.01514265085181,3.0825150306750833,6.842982590250549,5.01514265085181,5.01514265085181,-0.023646562586312515,-0.023646562586312515,-0.023646562586312515,-0.023646562586312515,-0.023646562586312515,-0.023646562586312515,0.0,0.0,0.0,4.991496088265497
2025-05-05,4.9969668932547355,2.862511351518858,6.827331410367371,4.9969668932547355,4.9969668932547355,-0.11781608416534763,-0.11781608416534763,-0.11781608416534763,-0.11781608416534763,-0.11781608416534763,-0.11781608416534763,0.0,0.0,0.0,4.879150809089388
2025-05-06,4.978791135350115,3.01086880065292,6.817975201908533,4.978791135350115,4.978791135350115,-0.08989121309439194,-0.08989121309439194,-0.08989121309439194,-0.08989121309439194,-0.08989121309439194,-0.08989121309439194,0.0,0.0,0.0,4.888899922255724
2025-05-07,4.960615377445496,2.7388789311062305,6.7021937969231224,4.960615377445496,4.960615377445496,-0.10952679607038895,-0.10952679607038895,-0.10952679607038895,-0.10952679607038895,-0.10952679607038895,-0.10952679607038895,0.0,0.0,0.0,4.851088581375107
2025-05-08,4.9424396195408775,2.9759608267045783,7.109733488700254,4.9424396195408775,4.9424396195408775,0.10939530980009886,0.10939530980009886,0.10939530980009886,0.10939530980009886,0.10939530980009886,0.10939530980009886,0.0,0.0,0.0,5.051834929340976
2025-05-09,4.924263861636257,2.872846859233577,6.7939110690670095,4.924263861636257,4.924263861636257,-0.05288547615060585,-0.05288547615060585,-0.05288547615060585,-0.05288547615060585,-0.05288547615060585,-0.05288547615060585,0.0,0.0,0.0,4.871378385485651
2025-05-10,4.906088103731638,3.2776180949052973,7.141469145480369,4.906088103731638,4.906088103731638,0.2843708222676451,0.2843708222676451,0.2843708222676451,0.2843708222676451,0.2843708222676451,0.2843708222676451,0.0,0.0,0.0,5.190458925999283
2025-05-11,4.887912345827019,2.7077907877682175,6.8410784570182805,4.887912345827019,4.887912345827019,-0.02364656258555772,-0.02364656258555772,-0.02364656258555772,-0.02364656258555772,-0.02364656258555772,-0.02364656258555772,0.0,0.0,0.0,4.864265783241461
2025-05-12,4.869736587922399,2.6385849107741204,6.604232824863273,4.869736587922399,4.869736587922399,-0.11781608416563136,-0.11781608416563136,-0.11781608416563136,-0.11781608416563136,-0.11781608416563136,-0.11781608416563136,0.0,0.0,0.0,4.751920503756768
2025-05-13,4.85156083001778,2.813842990571433,6.611413739543305,4.85156083001778,4.85156083001778,-0.0898912130950022,-0.0898912130950022,-0.0898912130950022,-0.0898912130950022,-0.0898912130950022,-0.0898912130950022,0.0,0.0,0.0,4.761669616922778
2025-05-14,4.83338507211316,2.6944384404314987,6.569073011521629,4.83338507211316,4.83338507211316,-0.10952679607050958,-0.10952679607050958,-0.10952679607050958,-0.10952679607050958,-0.10952679607050958,-0.10952679607050958,0.0,0.0,0.0,4.72385827604265
2025-05-15,4.815209314208541,3.017728639845681,7.045834020374848,4.815209314208541,4.815209314208541,0.10939530979983259,0.10939530979983259,0.10939530979983259,0.10939530979983259,0.10939530979983259,0.10939530979983259,0.0,0.0,0.0,4.924604624008374
2025-05-16,4.797033556303921,2.6976027389243455,6.786315265685784,4.797033556303921,4.797033556303921,-0.05288547615049922,-0.05288547615049922,-0.05288547615049922,-0.05288547615049922,-0.05288547615049922,-0.05288547615049922,0.0,0.0,0.0,4.744148080153422
2025-05-17,4.778857798399302,3.1530542118791653,7.017780844426854,4.778857798399302,4.778857798399302,0.2843708222675522,0.2843708222675522,0.2843708222675522,0.2843708222675522,0.2843708222675522,0.2843708222675522,0.0,0.0,0.0,5.0632286206668535
2025-05-18,4.760682040494682,2.6510509732388705,6.716036398908254,4.760682040494682,4.760682040494682,-0.023646562586295564,-0.023646562586295564,-0.023646562586295564,-0.023646562586295564,-0.023646562586295564,-0.023646562586295564,0.0,0.0,0.0,4.737035477908387
2025-05-19,4.742506282590063,2.6238994848081325,6.587156267063726,4.742506282590063,4.742506282590063,-0.11781608416549257,-0.11781608416549257,-0.11781608416549257,-0.11781608416549257,-0.11781608416549257,-0.11781608416549257,0.0,0.0,0.0,4.62469019842457
2025-05-20,4.724330524685444,2.6656228318226756,6.6719930933748,4.724330524685444,4.724330524685444,-0.08989121309426235,-0.08989121309426235,-0.08989121309426235,-0.08989121309426235,-0.08989121309426235,-0.08989121309426235,0.0,0.0,0.0,4.634439311591182
2025-05-21,4.7061547667808235,2.6537665430169355,6.589713884007772,4.7061547667808235,4.7061547667808235,-0.10952679606993171,-0.10952679606993171,-0.10952679606993171,-0.10952679606993171,-0.10952679606993171,-0.10952679606993171,0.0,0.0,0.0,4.596627970710892
2025-05-22,4.687979008876205,2.8746208438653373,6.8088820084642485,4.687979008876205,4.687979008876205,0.10939530980029902,0.10939530980029902,0.10939530980029902,0.10939530980029902,0.10939530980029902,0.10939530980029902,0.0,0.0,0.0,4.797374318676504
2025-05-23,4.669803250971586,2.744410891636081,6.576059290506867,4.669803250971586,4.669803250971586,-0.05288547615039259,-0.05288547615039259,-0.05288547615039259,-0.05288547615039259,-0.05288547615039259,-0.05288547615039259,0.0,0.0,0.0,4.616917774821193
2025-05-24,4.6516274930669645,2.8416378321341895,6.9554074382152455,4.6516274930669645,4.6516274930669645,0.28437082226742477,0.28437082226742477,0.28437082226742477,0.28437082226742477,0.28437082226742477,0.28437082226742477,0.0,0.0,0.0,4.935998315334389
2025-05-25,4.633451735174761,2.585117242262246,6.543312561837428,4.633451735174761,4.633451735174761,-0.023646562586287105,-0.023646562586287105,-0.023646562586287105,-0.023646562586287105,-0.023646562586287105,-0.023646562586287105,0.0,0.0,0.0,4.609805172588474
2025-05-26,4.615275977282556,2.3222786657202503,6.392370795266447,4.615275977282556,4.615275977282556,-0.11781608416486693,-0.11781608416486693,-0.11781608416486693,-0.11781608416486693,-0.11781608416486693,-0.11781608416486693,0.0,0.0,0.0,4.497459893117689
2025-05-27,4.597100219390351,2.496343079507076,6.509056914348803,4.597100219390351,4.597100219390351,-0.08989121309487262,-0.08989121309487262,-0.08989121309487262,-0.08989121309487262,-0.08989121309487262,-0.08989121309487262,0.0,0.0,0.0,4.507209006295478
2025-05-28,4.578924461498147,2.378169830780826,6.508416973728953,4.578924461498147,4.578924461498147,-0.10952679607005232,-0.10952679607005232,-0.10952679607005232,-0.10952679607005232,-0.10952679607005232,-0.10952679607005232,0.0,0.0,0.0,4.469397665428095
2025-05-29,4.560748703605943,2.7236795636030875,6.488369729683517,4.560748703605943,4.560748703605943,0.10939530980003277,0.10939530980003277,0.10939530980003277,0.10939530980003277,0.10939530980003277,0.10939530980003277,0.0,0.0,0.0,4.6701440134059755
2025-05-30,4.542572945713737,2.723142553073325,6.37643631176417,4.542572945713737,4.542572945713737,-0.05288547615078678,-0.05288547615078678,-0.05288547615078678,-0.05288547615078678,-0.05288547615078678,-0.05288547615078678,0.0,0.0,0.0,4.48968746956295
2025-05-31,4.524397187821533,2.7213728526343,6.82670271858948,4.524397187821533,4.524397187821533,0.2843708222673319,0.2843708222673319,0.2843708222673319,0.2843708222673319,0.2843708222673319,0.2843708222673319,0.0,0.0,0.0,4.808768010088865
2025-06-01,4.506221429929328,2.5175769162851735,6.478596534519447,4.506221429929328,4.506221429929328,-0.023646562587024942,-0.023646562587024942,-0.023646562587024942,-0.023646562587024942,-0.023646562587024942,-0.023646562587024942,0.0,0.0,0.0,4.4825748673423025
2025-06-02,4.488045672037123,2.3305431884382672,6.430402076526037,4.488045672037123,4.488045672037123,-0.11781608416606001,-0.11781608416606001,-0.11781608416606001,-0.11781608416606001,-0.11781608416606001,-0.11781608416606001,0.0,0.0,0.0,4.370229587871063
2025-06-03,4.469869914144918,2.542126242932043,6.3176389450741794,4.469869914144918,4.469869914144918,-0.08989121309369832,-0.08989121309369832,-0.08989121309369832,-0.08989121309369832,-0.08989121309369832,-0.08989121309369832,0.0,0.0,0.0,4.37997870105122
2025-06-04,4.451694156252715,2.2797753591629686,6.4276046131123294,4.451694156252715,4.451694156252715,-0.10952679607038433,-0.10952679607038433,-0.10952679607038433,-0.10952679607038433,-0.10952679607038433,-0.10952679607038433,0.0,0.0,0.0,4.34216736018233
2025-06-05,4.433518398360509,2.6443506606574276,6.495714655129279,4.433518398360509,4.433518398360509,0.10939530980013286,0.10939530980013286,0.10939530980013286,0.10939530980013286,0.10939530980013286,0.10939530980013286,0.0,0.0,0.0,4.5429137081606425
2025-06-06,4.415342640468305,2.530646770266983,6.300977737492703,4.415342640468305,4.415342640468305,-0.05288547615071849,-0.05288547615071849,-0.05288547615071849,-0.05288547615071849,-0.05288547615071849,-0.05288547615071849,0.0,0.0,0.0,4.362457164317586
2025-06-07,4.3971668825761006,2.5697215565575102,6.720362771512298,4.3971668825761006,4.3971668825761006,0.2843708222676745,0.2843708222676745,0.2843708222676745,0.2843708222676745,0.2843708222676745,0.2843708222676745,0.0,0.0,0.0,4.681537704843775
2025-06-08,4.378991124683896,2.39710964662946,6.357870827177069,4.378991124683896,4.378991124683896,-0.023646562587016466,-0.023646562587016466,-0.023646562587016466,-0.023646562587016466,-0.023646562587016466,-0.023646562587016466,0.0,0.0,0.0,4.35534456209688
2025-06-09,4.360815366791691,2.2667712091281724,6.2064514334836804,4.360815366791691,4.360815366791691,-0.11781608416543438,-0.11781608416543438,-0.11781608416543438,-0.11781608416543438,-0.11781608416543438,-0.11781608416543438,0.0,0.0,0.0,4.242999282626257
2025-06-10,4.342639608899486,2.342285869878437,6.2735453238978325,4.342639608899486,4.342639608899486,-0.08989121309430867,-0.08989121309430867,-0.08989121309430867,-0.08989121309430867,-0.08989121309430867,-0.08989121309430867,0.0,0.0,0.0,4.252748395805177
2025-06-11,4.324463851007281,2.083400477894315,6.202840351605276,4.324463851007281,4.324463851007281,-0.10952679607050497,-0.10952679607050497,-0.10952679607050497,-0.10952679607050497,-0.10952679607050497,-0.10952679607050497,0.0,0.0,0.0,4.214937054936776
2025-06-12,4.306288093115077,2.448250125989554,6.383290846474417,4.306288093115077,4.306288093115077,0.10939530979986659,0.10939530979986659,0.10939530979986659,0.10939530979986659,0.10939530979986659,0.10939530979986659,0.0,0.0,0.0,4.415683402914944
2025-06-13,4.286151723106593,2.1702933215015636,6.2789565036429895,4.286151723106593,4.286151723106593,-0.05288547615061186,-0.05288547615061186,-0.05288547615061186,-0.05288547615061186,-0.05288547615061186,-0.05288547615061186,0.0,0.0,0.0,4.2332662469559805
2025-06-14,4.266015353098108,2.4674112748737502,6.649415891664111,4.266015353098108,4.266015353098108,0.2843708222671463,0.2843708222671463,0.2843708222671463,0.2843708222671463,0.2843708222671463,0.2843708222671463,0.0,0.0,0.0,4.550386175365254
2025-06-15,4.245878983089625,2.1583309674186424,6.14524364894648,4.245878983089625,4.245878983089625,-0.023646562586119003,-0.023646562586119003,-0.023646562586119003,-0.023646562586119003,-0.023646562586119003,-0.023646562586119003,0.0,0.0,0.0,4.222232420503506
2025-06-16,4.225742613081142,2.0030475545943216,6.108903918486085,4.225742613081142,4.225742613081142,-0.11781608416620493,-0.11781608416620493,-0.11781608416620493,-0.11781608416620493,-0.11781608416620493,-0.11781608416620493,0.0,0.0,0.0,4.107926528914937
2025-06-17,4.2056062430726575,1.992501179065831,6.074991763755146,4.2056062430726575,4.2056062430726575,-0.08989121309491893,-0.08989121309491893,-0.08989121309491893,-0.08989121309491893,-0.08989121309491893,-0.08989121309491893,0.0,0.0,0.0,4.115715029977738
2025-06-18,4.185469873064174,1.9518415658848358,5.973317255349912,4.185469873064174,4.185469873064174,-0.1095267960699271,-0.1095267960699271,-0.1095267960699271,-0.1095267960699271,-0.1095267960699271,-0.1095267960699271,0.0,0.0,0.0,4.075943076994247
2025-06-19,4.16533350305569,2.2991143029627437,6.233576672862418,4.16533350305569,4.16533350305569,0.10939530979996667,0.10939530979996667,0.10939530979996667,0.10939530979996667,0.10939530979996667,0.10939530979996667,0.0,0.0,0.0,4.274728812855656
2025-06-20,4.145197133047207,2.152711840517802,5.977817588039065,4.145197133047207,4.145197133047207,-0.05288547615108278,-0.05288547615108278,-0.05288547615108278,-0.05288547615108278,-0.05288547615108278,-0.05288547615108278,0.0,0.0,0.0,4.092311656896124
2025-06-21,4.125060763038722,2.378081737585812,6.419091505754989,4.125060763038722,4.125060763038722,0.2843708222674889,0.2843708222674889,0.2843708222674889,0.2843708222674889,0.2843708222674889,0.2843708222674889,0.0,0.0,0.0,4.409431585306211
2025-06-22,4.104924393030238,2.158931128422387,6.196834925495383,4.104924393030238,4.104924393030238,-0.023646562586110503,-0.023646562586110503,-0.023646562586110503,-0.023646562586110503,-0.023646562586110503,-0.023646562586110503,0.0,0.0,0.0,4.081277830444128
2025-06-23,4.084788023021756,2.030222238894654,6.091233524264983,4.084788023021756,4.084788023021756,-0.11781608416557932,-0.11781608416557932,-0.11781608416557932,-0.11781608416557932,-0.11781608416557932,-0.11781608416557932,0.0,0.0,0.0,3.9669719388561764
2025-06-24,4.0646516530132715,1.8929573828279254,5.983386560491772,4.0646516530132715,4.0646516530132715,-0.08989121309463688,-0.08989121309463688,-0.08989121309463688,-0.08989121309463688,-0.08989121309463688,-0.08989121309463688,0.0,0.0,0.0,3.9747604399186347
2025-06-25,4.044515283004788,1.7812479693839702,5.964614473589462,4.044515283004788,4.044515283004788,-0.1095267960707462,-0.1095267960707462,-0.1095267960707462,-0.1095267960707462,-0.1095267960707462,-0.1095267960707462,0.0,0.0,0.0,3.934988486934042
2025-06-26,4.024378912996303,2.1228684505429665,6.0975871189087725,4.024378912996303,4.024378912996303,0.10939530979997485,0.10939530979997485,0.10939530979997485,0.10939530979997485,0.10939530979997485,0.10939530979997485,0.0,0.0,0.0,4.133774222796278
2025-06-27,4.00424254298782,2.0292691013546884,6.078489350488089,4.00424254298782,4.00424254298782,-0.05288547615093779,-0.05288547615093779,-0.05288547615093779,-0.05288547615093779,-0.05288547615093779,-0.05288547615093779,0.0,0.0,0.0,3.951357066836882
2025-06-28,3.984106172979337,2.2465996036215823,6.28952613720689,3.984106172979337,3.984106172979337,0.2843708222678315,0.2843708222678315,0.2843708222678315,0.2843708222678315,0.2843708222678315,0.2843708222678315,0.0,0.0,0.0,4.268476995247168
2025-06-29,3.963969802970853,2.08980553930465,5.961018029263481,3.963969802970853,3.963969802970853,-0.023646562586848364,-0.023646562586848364,-0.023646562586848364,-0.023646562586848364,-0.023646562586848364,-0.023646562586848364,0.0,0.0,0.0,3.9403232403840045
2025-06-30,3.943833432962369,1.7641067532031505,5.93200058747158,3.943833432962369,3.943833432962369,-0.11781608416586303,-0.11781608416586303,-0.11781608416586303,-0.11781608416586303,-0.11781608416586303,-0.11781608416586303,0.0,0.0,0.0,3.826017348796506
2025-07-01,3.9236970629538854,1.796265525529636,5.848051589341984,3.9236970629538854,3.9236970629538854,-0.08989121309568163,-0.08989121309568163,-0.08989121309568163,-0.08989121309568163,-0.08989121309568163,-0.08989121309568163,0.0,0.0,0.0,3.8338058498582037
2025-07-02,3.899351035270983,1.9457798031159705,5.969027999445068,3.899351035270983,3.899351035270983,-0.10952679607016834,-0.10952679607016834,-0.10952679607016834,-0.10952679607016834,-0.10952679607016834,-0.10952679607016834,0.0,0.0,0.0,3.7898242392008146
2025-07-03,3.8750050075880806,2.0441819814655786,5.966447099602381,3.8750050075880806,3.8750050075880806,0.10939530980044126,0.10939530980044126,0.10939530980044126,0.10939530980044126,0.10939530980044126,0.10939530980044126,0.0,0.0,0.0,3.984400317388522
2025-07-04,3.8506589799051785,1.7678065503287983,5.739276550711214,3.8506589799051785,3.8506589799051785,-0.0528854761508695,-0.0528854761508695,-0.0528854761508695,-0.0528854761508695,-0.0528854761508695,-0.0528854761508695,0.0,0.0,0.0,3.7977735037543088
2025-07-05,3.8263129522222763,2.0245097860316266,5.948963760200494,3.8263129522222763,3.8263129522222763,0.2843708222677387,0.2843708222677387,0.2843708222677387,0.2843708222677387,0.2843708222677387,0.2843708222677387,0.0,0.0,0.0,4.110683774490015
2025-07-06,3.801966924539374,1.8153618908495768,5.913788583321045,3.801966924539374,3.801966924539374,-0.023646562586093572,-0.023646562586093572,-0.023646562586093572,-0.023646562586093572,-0.023646562586093572,-0.023646562586093572,0.0,0.0,0.0,3.7783203619532806
2025-07-07,3.7776208968564706,1.663464807551261,5.686252360215748,3.7776208968564706,3.7776208968564706,-0.11781608416614674,-0.11781608416614674,-0.11781608416614674,-0.11781608416614674,-0.11781608416614674,-0.11781608416614674,0.0,0.0,0.0,3.6598048126903238
2025-07-08,3.7532748691735685,1.7513242792376795,5.680555980264702,3.7532748691735685,3.7532748691735685,-0.08989121309450734,-0.08989121309450734,-0.08989121309450734,-0.08989121309450734,-0.08989121309450734,-0.08989121309450734,0.0,0.0,0.0,3.663383656079061
2025-07-09,3.728928841490667,1.5390695672575059,5.463958238192155,3.728928841490667,3.728928841490667,-0.10952679606959047,-0.10952679606959047,-0.10952679606959047,-0.10952679606959047,-0.10952679606959047,-0.10952679606959047,0.0,0.0,0.0,3.6194020454210767
2025-07-10,3.7045828138077646,1.932361963906064,5.874148864623699,3.7045828138077646,3.7045828138077646,0.10939530980017499,0.10939530980017499,0.10939530980017499,0.10939530980017499,0.10939530980017499,0.10939530980017499,0.0,0.0,0.0,3.8139781236079395
2025-07-11,3.680236786124862,1.7184282984974701,5.625647382483868,3.680236786124862,3.680236786124862,-0.05288547615076287,-0.05288547615076287,-0.05288547615076287,-0.05288547615076287,-0.05288547615076287,-0.05288547615076287,0.0,0.0,0.0,3.6273513099740993
2025-07-12,3.6558907584419593,1.9504697418657815,5.916662295466434,3.6558907584419593,3.6558907584419593,0.2843708222680466,0.2843708222680466,0.2843708222680466,0.2843708222680466,0.2843708222680466,0.2843708222680466,0.0,0.0,0.0,3.940261580710006
2025-07-13,3.631544730759057,1.6272339480551181,5.452802341952308,3.631544730759057,3.631544730759057,-0.023646562585942416,-0.023646562585942416,-0.023646562585942416,-0.023646562585942416,-0.023646562585942416,-0.023646562585942416,0.0,0.0,0.0,3.6078981681731146
2025-07-14,3.607198703076155,1.4460373618838214,5.364096758302932,3.607198703076155,3.607198703076155,-0.11781608416643047,-0.11781608416643047,-0.11781608416643047,-0.11781608416643047,-0.11781608416643047,-0.11781608416643047,0.0,0.0,0.0,3.4893826189097243
2025-07-15,3.5828526753932524,1.5078162348613973,5.5054266911404195,3.5828526753932524,3.5828526753932524,-0.08989121309511762,-0.08989121309511762,-0.08989121309511762,-0.08989121309511762,-0.08989121309511762,-0.08989121309511762,0.0,0.0,0.0,3.4929614622981346
2025-07-16,3.55850664771035,1.3733369252875525,5.351730752304691,3.55850664771035,3.55850664771035,-0.10952679606971111,-0.10952679606971111,-0.10952679606971111,-0.10952679606971111,-0.10952679606971111,-0.10952679606971111,0.0,0.0,0.0,3.448979851640639
2025-07-17,3.534160620027447,1.669457933480762,5.70049718958371,3.534160620027447,3.534160620027447,0.10939530980018315,0.10939530980018315,0.10939530980018315,0.10939530980018315,0.10939530980018315,0.10939530980018315,0.0,0.0,0.0,3.64355592982763
2025-07-18,3.509814592344545,1.4951922023331066,5.526272455928799,3.509814592344545,3.509814592344545,-0.05288547615065624,-0.05288547615065624,-0.05288547615065624,-0.05288547615065624,-0.05288547615065624,-0.05288547615065624,0.0,0.0,0.0,3.456929116193889
2025-07-19,3.4854685646616437,1.757646902413159,5.846597081397566,3.4854685646616437,3.4854685646616437,0.2843708222675183,0.2843708222675183,0.2843708222675183,0.2843708222675183,0.2843708222675183,0.2843708222675183,0.0,0.0,0.0,3.7698393869291618
2025-07-20,3.461122536978741,1.5011812316406976,5.428203442844717,3.461122536978741,3.461122536978741,-0.023646562585187634,-0.023646562585187634,-0.023646562585187634,-0.023646562585187634,-0.023646562585187634,-0.023646562585187634,0.0,0.0,0.0,3.4374759743935535
2025-07-21,3.436776509295838,1.265151764633425,5.268298293653372,3.436776509295838,3.436776509295838,-0.11781608416580483,-0.11781608416580483,-0.11781608416580483,-0.11781608416580483,-0.11781608416580483,-0.11781608416580483,0.0,0.0,0.0,3.318960425130033
2025-07-22,3.408780896264098,1.3006854707124922,5.329513790841411,3.408780896264098,3.408780896264098,-0.08989121309483564,-0.08989121309483564,-0.08989121309483564,-0.08989121309483564,-0.08989121309483564,-0.08989121309483564,0.0,0.0,0.0,3.3188896831692625
2025-07-23,3.380785283232358,1.396537054074555,5.283880470270845,3.380785283232358,3.380785283232358,-0.1095267960693446,-0.1095267960693446,-0.1095267960693446,-0.1095267960693446,-0.1095267960693446,-0.1095267960693446,0.0,0.0,0.0,3.2712584871630135
2025-07-24,3.3527896702006195,1.4781484759448926,5.448009073355918,3.3527896702006195,3.3527896702006195,0.10939530979991693,0.10939530979991693,0.10939530979991693,0.10939530979991693,0.10939530979991693,0.10939530979991693,0.0,0.0,0.0,3.4621849800005364
2025-07-25,3.3247940571688797,1.2494147959531408,5.26995604014559,3.3247940571688797,3.3247940571688797,-0.05288547615054959,-0.05288547615054959,-0.05288547615054959,-0.05288547615054959,-0.05288547615054959,-0.05288547615054959,0.0,0.0,0.0,3.27190858101833
2025-07-26,3.2967984441371403,1.5656139988733502,5.680583612095733,3.2967984441371403,3.2967984441371403,0.284370822267861,0.284370822267861,0.284370822267861,0.284370822267861,0.284370822267861,0.284370822267861,0.0,0.0,0.0,3.581169266405001
2025-07-27,3.2688028311054005,1.1774962600245904,5.298481306270948,3.2688028311054005,3.2688028311054005,-0.023646562585925478,-0.023646562585925478,-0.023646562585925478,-0.023646562585925478,-0.023646562585925478,-0.023646562585925478,0.0,0.0,0.0,3.245156268519475
2025-07-28,3.2408072180736602,1.1971334761491057,5.256177372490984,3.2408072180736602,3.2408072180736602,-0.11781608416566604,-0.11781608416566604,-0.11781608416566604,-0.11781608416566604,-0.11781608416566604,-0.11781608416566604,0.0,0.0,0.0,3.1229911339079943
2025-07-29,3.2128116050419218,1.2247269003875965,5.232245626218263,3.2128116050419218,3.2128116050419218,-0.08989121309455365,-0.08989121309455365,-0.08989121309455365,-0.08989121309455365,-0.08989121309455365,-0.08989121309455365,0.0,0.0,0.0,3.122920391947368
2025-07-30,3.184815992010182,1.0605482726943156,5.116276760933575,3.184815992010182,3.184815992010182,-0.10952679607086221,-0.10952679607086221,-0.10952679607086221,-0.10952679607086221,-0.10952679607086221,-0.10952679607086221,0.0,0.0,0.0,3.0752891959393196
2025-07-31,3.1568203789784426,1.284521806360368,5.368487621240643,3.1568203789784426,3.1568203789784426,0.10939530980038334,0.10939530980038334,0.10939530980038334,0.10939530980038334,0.10939530980038334,0.10939530980038334,0.0,0.0,0.0,3.266215688778826
2025-08-01,3.1288247659467023,1.0885437594542786,5.198939360730735,3.1288247659467023,3.1288247659467023,-0.052885476150481336,-0.052885476150481336,-0.052885476150481336,-0.052885476150481336,-0.052885476150481336,-0.052885476150481336,0.0,0.0,0.0,3.0759392897962208
2025-08-02,3.1008291529149625,1.5147810594504099,5.335954146665622,3.1008291529149625,3.1008291529149625,0.28437082226776816,0.28437082226776816,0.28437082226776816,0.28437082226776816,0.28437082226776816,0.28437082226776816,0.0,0.0,0.0,3.3851999751827306
2025-08-03,3.072833539883224,0.8684219002973804,5.016392898314539,3.072833539883224,3.072833539883224,-0.02364656258666332,-0.02364656258666332,-0.02364656258666332,-0.02364656258666332,-0.02364656258666332,-0.02364656258666332,0.0,0.0,0.0,3.0491869772965607
2025-08-04,3.044837926851484,0.991041532393138,5.090554173143859,3.044837926851484,3.044837926851484,-0.11781608416504041,-0.11781608416504041,-0.11781608416504041,-0.11781608416504041,-0.11781608416504041,-0.11781608416504041,0.0,0.0,0.0,2.927021842686443
2025-08-05,3.016842313819745,0.9548870211678638,5.0184872016756366,3.016842313819745,3.016842313819745,-0.08989121309427162,-0.08989121309427162,-0.08989121309427162,-0.08989121309427162,-0.08989121309427162,-0.08989121309427162,0.0,0.0,0.0,2.926951100725473
2025-08-06,2.9888467007880046,0.8870403720468389,4.865001546952299,2.9888467007880046,2.9888467007880046,-0.10952679607028434,-0.10952679607028434,-0.10952679607028434,-0.10952679607028434,-0.10952679607028434,-0.10952679607028434,0.0,0.0,0.0,2.8793199047177205
2025-08-07,2.9608510877562644,0.9437273062662083,5.309375276091643,2.9608510877562644,2.9608510877562644,0.10939530980011707,0.10939530980011707,0.10939530980011707,0.10939530980011707,0.10939530980011707,0.10939530980011707,0.0,0.0,0.0,3.0702463975563816
2025-08-08,2.9328554747245263,0.9180154514530694,4.876732745270383,2.9328554747245263,2.9328554747245263,-0.052885476150913865,-0.052885476150913865,-0.052885476150913865,-0.052885476150913865,-0.052885476150913865,-0.052885476150913865,0.0,0.0,0.0,2.8799699985736127
2025-08-09,2.904859861692787,1.1688255354537185,5.23120302715692,2.904859861692787,2.904859861692787,0.2843708222676753,0.2843708222676753,0.2843708222676753,0.2843708222676753,0.2843708222676753,0.2843708222676753,0.0,0.0,0.0,3.1892306839604623
2025-08-10,2.8761885358005825,0.8021530592577794,4.846019408753066,2.8761885358005825,2.8761885358005825,-0.02364656258590855,-0.02364656258590855,-0.02364656258590855,-0.02364656258590855,-0.02364656258590855,-0.02364656258590855,0.0,0.0,0.0,2.852541973214674
2025-08-11,2.847517209908377,0.7420395041197859,4.680200165422024,2.847517209908377,2.847517209908377,-0.11781608416623351,-0.11781608416623351,-0.11781608416623351,-0.11781608416623351,-0.11781608416623351,-0.11781608416623351,0.0,0.0,0.0,2.7297011257421437
2025-08-12,2.8188458840161728,0.7152798733905057,4.625039217886841,2.8188458840161728,2.8188458840161728,-0.08989121309488193,-0.08989121309488193,-0.08989121309488193,-0.08989121309488193,-0.08989121309488193,-0.08989121309488193,0.0,0.0,0.0,2.728954670921291
2025-08-13,2.7901745581239683,0.6572612041270872,4.669780303829732,2.7901745581239683,2.7901745581239683,-0.10952679607061634,-0.10952679607061634,-0.10952679607061634,-0.10952679607061634,-0.10952679607061634,-0.10952679607061634,0.0,0.0,0.0,2.680647762053352
2025-08-14,2.761503232231764,0.9328991295868219,4.889474966477036,2.761503232231764,2.761503232231764,0.10939530979985082,0.10939530979985082,0.10939530979985082,0.10939530979985082,0.10939530979985082,0.10939530979985082,0.0,0.0,0.0,2.8708985420316147
2025-08-15,2.7328319063395585,0.5837192833555374,4.636387169576461,2.7328319063395585,2.7328319063395585,-0.0528854761508456,-0.0528854761508456,-0.0528854761508456,-0.0528854761508456,-0.0528854761508456,-0.0528854761508456,0.0,0.0,0.0,2.679946430188713
